('wanted', 0.00023544699010381507)
('step', 0.00023544699010381507)
('figure', 0.00023544699010381507)
('rid', 0.00023544699010381507)
('interesting', 0.00022885076164264945)
('because', 0.00021540725605687566)
('couple', 0.00018898885543072892)
('exact', 0.00018898885543072892)
('notice', 0.00018898885543072892)
('although', 0.00018898885543072892)
('start', 0.00018898885543072892)
('example', 0.00018898885543072892)
('absolute', 0.00018898885543072892)
('general', 0.00018898885543072892)
('space', 0.00017116559454846537)
('never', 0.00017116559454846537)
('called', 0.00017116559454846537)
('show', 0.00017116559454846537)
('took', 0.00017116559454846537)
('give', 0.00017116559454846537)
('order', 0.0001661737576347974)
('also', 0.0001661737576347974)
('makes', 0.0001661737576347974)
('real', 0.00015208249479640534)
("one's", 0.00015208249479640534)
('getting', 0.00015208249479640534)
('whatever', 0.00015208249479640534)
('different', 0.00015208249479640534)
('equation', 0.00011952191235059761)
('carefully', 0.00011772349505190753)
('perfect', 0.00011772349505190753)
('year', 0.00011772349505190753)
('image', 0.00011772349505190753)
('lot', 0.00011772349505190753)
('understand', 0.00011772349505190753)
('highest', 0.00011772349505190753)
('added', 0.00011772349505190753)
('down', 0.00011078250508986494)
('kind', 0.00011078250508986494)
('immediately', 8.558279727423269e-05)
('gave', 8.558279727423269e-05)
('case', 8.558279727423269e-05)
('number', 8.558279727423269e-05)
('use', 8.558279727423269e-05)
('up', 8.558279727423269e-05)
('itself', 8.558279727423269e-05)
('again', 8.558279727423269e-05)
('taking', 8.558279727423269e-05)
('clear', 8.558279727423269e-05)
('dx', 5.976095617529881e-05)
('differential', 5.976095617529881e-05)
('2x', 5.976095617529881e-05)
('find', 5.539125254493247e-05)
('only', 5.539125254493247e-05)
('sorry', 5.539125254493247e-05)
('mean', 5.539125254493247e-05)
('takes', 5.539125254493247e-05)
('waste', 5.539125254493247e-05)
('than', 5.539125254493247e-05)
('sense', 5.539125254493247e-05)
('look', 5.3851814014218915e-05)
('think', 5.3851814014218915e-05)
('something', 5.3851814014218915e-05)
('right', 5.3851814014218915e-05)
('initial', 4.9800796812749006e-05)
('derivative', 3.9840637450199205e-05)
('integrate', 2.9880478087649403e-05)
('equations', 2.9880478087649403e-05)
('true', 2.6925907007109458e-05)
('better', 2.6925907007109458e-05)
('often', 2.6925907007109458e-05)
('people', 2.6925907007109458e-05)
('try', 2.6925907007109458e-05)
('new', 2.6925907007109458e-05)
('care', 2.6925907007109458e-05)
('last', 2.6925907007109458e-05)
('whole', 2.6925907007109458e-05)
('hard', 2.6925907007109458e-05)
('remember', 2.6925907007109458e-05)
('oh', 2.6925907007109458e-05)
('almost', 2.6925907007109458e-05)
('other', 2.6925907007109458e-05)
('much', 2.6925907007109458e-05)
('antiderivative', 2.4900398406374503e-05)
('2y', 1.9920318725099602e-05)
('3x', 1.9920318725099602e-05)
('algebra', 1.4940239043824702e-05)
('4x', 1.4940239043824702e-05)
('magenta', 1.4940239043824702e-05)
('constants', 1.4940239043824702e-05)
('differentials', 9.960159362549801e-06)
('calculus', 9.960159362549801e-06)
('3y', 4.980079681274901e-06)
('variables', 4.980079681274901e-06)
('reals', 4.980079681274901e-06)
('skills', 4.980079681274901e-06)
("x's", 4.980079681274901e-06)
('terminology', 4.980079681274901e-06)
('video', 4.980079681274901e-06)
('integration', 4.980079681274901e-06)
('3c', 4.980079681274901e-06)
('derivatives', 4.980079681274901e-06)
('parentheses', 4.980079681274901e-06)
('cy', 4.980079681274901e-06)
('cx', 4.980079681274901e-06)
('antiderivatives', 4.980079681274901e-06)
('integrating', 4.980079681274901e-06)
('geeky', 4.980079681274901e-06)
('rewrite', 4.980079681274901e-06)
('optimal', 4.980079681274901e-06)
('simplify', 4.980079681274901e-06)
("y's", 4.980079681274901e-06)
('all', 0.0)
('they', 0.0)
('too', 0.0)
('still', 0.0)
('one', 0.0)
('to', 0.0)
('going', 0.0)
('has', 0.0)
('might', 0.0)
('do', 0.0)
('them', 0.0)
('know', 0.0)
('not', 0.0)
('now', 0.0)
('like', 0.0)
('where', 0.0)
('some', 0.0)
('back', 0.0)
('go', 0.0)
('see', 0.0)
('are', 0.0)
('our', 0.0)
('out', 0.0)
('what', 0.0)
('for', 0.0)
('then', 0.0)
('told', 0.0)
('run', 0.0)
('little', 0.0)
('here', 0.0)
('if', 0.0)
('reason', 0.0)
('let', 0.0)
('why', 0.0)
('put', 0.0)
('both', 0.0)
('of', 0.0)
('could', 0.0)
('thing', 0.0)
('and', 0.0)
('there', 0.0)
('done', 0.0)
('next', 0.0)
('your', 0.0)
('or', 0.0)
('from', 0.0)
('would', 0.0)
('by', 0.0)
('their', 0.0)
('call', 0.0)
('was', 0.0)
('on', 0.0)
('but', 0.0)
('else', 0.0)
('be', 0.0)
('with', 0.0)
('me', 0.0)
('this', 0.0)
('will', 0.0)
('i', 0.0)
('can', 0.0)
('hand', 0.0)
('were', 0.0)
('more', 0.0)
('well', 0.0)
('is', 0.0)
('in', 0.0)
('an', 0.0)
('say', 0.0)
('good', 0.0)
('want', 0.0)
('my', 0.0)
('times', 0.0)
('as', 0.0)
('these', 0.0)
('end', 0.0)
('no', 0.0)
('make', 0.0)
('that', 0.0)
('when', 0.0)
('any', 0.0)
('write', 0.0)
('another', 0.0)
('take', 0.0)
('which', 0.0)
('it', 0.0)
('time', 0.0)
('did', 0.0)
('two', 0.0)
('a', 0.0)
('we', 0.0)
('so', 0.0)
('you', 0.0)
('at', 0.0)
('the', 0.0)
('once', 0.0)
