('only', 0.0003027921101004294)
('than', 0.0003027921101004294)
('also', 0.0003027921101004294)
('means', 0.00027711583443845906)
('several', 0.00027711583443845906)
('avoid', 0.00027711583443845906)
('anything', 0.00027711583443845906)
('themselves', 0.00027711583443845906)
('drawing', 0.00027711583443845906)
('look', 0.00024531407109925496)
('very', 0.00024531407109925496)
('save', 0.00021450887301654295)
('around', 0.00021450887301654295)
('understood', 0.00021450887301654295)
('according', 0.00021450887301654295)
('perfectly', 0.00021450887301654295)
('room', 0.00021450887301654295)
('moved', 0.00021450887301654295)
('running', 0.00021450887301654295)
('makes', 0.0002018614067336196)
('show', 0.00015594397180277608)
('over', 0.00015594397180277608)
('slow', 0.00015594397180277608)
('pretty', 0.00015594397180277608)
('move', 0.00015594397180277608)
('called', 0.00015594397180277608)
('space', 0.00015594397180277608)
('case', 0.00015594397180277608)
('beginning', 0.00015594397180277608)
('false', 0.00015594397180277608)
('keep', 0.00015594397180277608)
('greater', 0.00015594397180277608)
('again', 0.00015594397180277608)
('self', 0.00015594397180277608)
('stay', 0.00015594397180277608)
('try', 0.00014718844265955298)
('sure', 0.00014718844265955298)
('quick', 0.0001009307033668098)
('order', 0.0001009307033668098)
('seeing', 0.0001009307033668098)
('already', 0.0001009307033668098)
('memory', 0.0001009307033668098)
('course', 9.812562843970198e-05)
('get', 9.812562843970198e-05)
('because', 9.812562843970198e-05)
('true', 9.812562843970198e-05)
('zero', 8.166969147005444e-05)
('dequeue', 7.259528130671506e-05)
('enqueue', 7.259528130671506e-05)
('often', 4.906281421985099e-05)
('last', 4.906281421985099e-05)
('oh', 4.906281421985099e-05)
('much', 4.906281421985099e-05)
('something', 4.906281421985099e-05)
('other', 4.906281421985099e-05)
('remember', 4.906281421985099e-05)
('statically', 2.7223230490018148e-05)
('fifo', 1.8148820326678764e-05)
('implementation', 1.8148820326678764e-05)
('currently', 1.8148820326678764e-05)
('okay', 1.8148820326678764e-05)
('decrement', 1.8148820326678764e-05)
('dynamically', 1.8148820326678764e-05)
('allocating', 1.8148820326678764e-05)
('erasing', 9.074410163339382e-06)
('dynamic', 9.074410163339382e-06)
('integer', 9.074410163339382e-06)
("python's", 9.074410163339382e-06)
('routines', 9.074410163339382e-06)
('pointers', 9.074410163339382e-06)
('allocated', 9.074410163339382e-06)
('trickier', 9.074410163339382e-06)
('initially', 9.074410163339382e-06)
('initialize', 9.074410163339382e-06)
('benchmarking', 9.074410163339382e-06)
('integers', 9.074410163339382e-06)
('basically', 9.074410163339382e-06)
('reset', 9.074410163339382e-06)
('increment', 9.074410163339382e-06)
('queque', 9.074410163339382e-06)
('all', 0.0)
('go', 0.0)
('make', 0.0)
('how', 0.0)
('with', 0.0)
('to', 0.0)
('going', 0.0)
('then', 0.0)
('them', 0.0)
('they', 0.0)
('not', 0.0)
('now', 0.0)
('did', 0.0)
('where', 0.0)
('set', 0.0)
('some', 0.0)
('back', 0.0)
('dead', 0.0)
('see', 0.0)
('are', 0.0)
('our', 0.0)
('out', 0.0)
('what', 0.0)
('for', 0.0)
('it', 0.0)
('be', 0.0)
('we', 0.0)
('full', 0.0)
('here', 0.0)
('let', 0.0)
('hand', 0.0)
('by', 0.0)
('about', 0.0)
('of', 0.0)
('thing', 0.0)
('into', 0.0)
('one', 0.0)
('put', 0.0)
('next', 0.0)
('from', 0.0)
('there', 0.0)
('fast', 0.0)
('way', 0.0)
('is', 0.0)
('more', 0.0)
('a', 0.0)
('head', 0.0)
('an', 0.0)
('but', 0.0)
('none', 0.0)
('this', 0.0)
('will', 0.0)
('i', 0.0)
('can', 0.0)
('at', 0.0)
('and', 0.0)
('want', 0.0)
('do', 0.0)
('say', 0.0)
('in', 0.0)
('as', 0.0)
('gone', 0.0)
('end', 0.0)
('no', 0.0)
('little', 0.0)
('that', 0.0)
('any', 0.0)
('take', 0.0)
('which', 0.0)
('you', 0.0)
('if', 0.0)
('me', 0.0)
('on', 0.0)
('times', 0.0)
('so', 0.0)
('the', 0.0)
('left', 0.0)
